113.56,-13.749,4.9438,-7.4862,-4.8346,-14.296,-15.528,20.244,-0.57605,9.8308,0.80892,-1.902,10.283,1.0773,1.1036,1.1325,1.1653,1.2015,1.2425,1.2877,1.3385,1.3962,1.4615,1.5357,1.6177,1.6972,19.172
115.36,-15.768,0.090698,-11.373,-4.6336,-13.422,-19.015,20.927,6.6447,12.884,-1.4614,-0.63072,11.635,1.0618,1.085,1.112,1.1431,1.1784,1.2183,1.2636,1.3148,1.3719,1.4353,1.5045,1.5791,1.6549,19.172
108.5,-10.914,-0.33889,-8.4692,-4.3991,-8.1461,-10.481,12.559,6.8686,14.817,-2.067,3.5207,2.2609,1.0732,1.0985,1.1272,1.1595,1.1967,1.2383,1.2851,1.3371,1.3935,1.4537,1.5169,1.576,1.6236,19.172
109.61,-13.043,3.1089,-12.731,-6.2302,-9.3526,-7.1446,10.426,3.0595,11.036,4.5935,5.3368,-6.1224,1.0782,1.1036,1.1323,1.1631,1.1983,1.2372,1.2804,1.3277,1.3773,1.4274,1.477,1.5245,1.5665,19.172
123.3,-16.45,-0.23125,-13.238,-12.035,-11.739,-13.016,21.148,-5.0003,10.792,-1.6361,1.9422,9.021,1.0742,1.102,1.1352,1.1727,1.2161,1.2641,1.3191,1.381,1.4507,1.53,1.6184,1.7098,1.7875,19.172
118.16,-15.026,-0.33389,-11.79,-13.076,-9.5204,-13.336,26.437,2.1271,7.624,-5.4759,3.5691,7.5916,1.0624,1.0855,1.1121,1.1427,1.1774,1.2167,1.261,1.311,1.3675,1.4315,1.504,1.5856,1.6742,19.172
109.82,-8.8609,-1.3279,-10.055,-7.438,-7.452,-7.7523,15.637,-4.3098,10.023,2.4368,6.357,-0.36149,1.0687,1.0928,1.1185,1.1478,1.1798,1.2158,1.2562,1.3009,1.3506,1.405,1.4624,1.5176,1.5663,19.172
115.19,-14.872,4.06,-11.039,-7.7134,-11.27,-12.368,19.041,1.7645,6.3318,-0.3651,3.8289,13.873,1.0724,1.0988,1.1286,1.1622,1.2003,1.2428,1.2911,1.3451,1.4058,1.4733,1.5453,1.6162,1.6764,19.172
116.98,-17.755,5.0977,-14.201,-7.2892,-9.7972,-16.96,15.28,7.6493,4.377,7.2779,7.1413,3.5814,1.0735,1.1032,1.1372,1.1774,1.223,1.2757,1.3365,1.4067,1.4879,1.5809,1.6809,1.7748,1.8398,19.172
113.42,-13.691,3.1886,-10.341,-6.8108,-4.7261,-10.474,13.965,-7.4831,14.341,11.02,7.3666,-1.5993,1.0696,1.0942,1.123,1.1547,1.1915,1.2325,1.2791,1.3315,1.3907,1.4569,1.5307,1.6116,1.6908,19.172
110.97,-13.945,1.4847,-9.4192,-5.5288,-8.7406,-8.5057,20.738,-5.0315,10.989,3.1492,1.4106,3.5151,1.0609,1.084,1.1105,1.1414,1.1763,1.2162,1.2618,1.3136,1.3725,1.4394,1.5152,1.6005,1.693,19.172
121.65,-16.267,-0.51421,-12.012,-9.9796,-13.561,-15.303,25.715,2.1467,13.586,-2.4181,0.1751,9.8755,1.0712,1.0956,1.1227,1.1538,1.1883,1.2276,1.2712,1.32,1.3742,1.4338,1.4981,1.5663,1.6311,19.172
108.66,-11.381,-0.64597,-9.0104,-6.5285,-10.515,-12.338,20.088,2.9564,10.532,-3.8979,2.0379,5.8314,1.0684,1.0915,1.1175,1.1467,1.1787,1.2143,1.2535,1.2968,1.3433,1.3926,1.4442,1.4953,1.5403,19.172
111.86,-12.146,2.5706,-8.5565,-8.3651,-10,-10.223,16.03,6.1346,11.723,0.95134,-2.0267,4.1101,1.0777,1.1026,1.1321,1.1647,1.2029,1.2451,1.2933,1.3472,1.4078,1.4748,1.5467,1.6196,1.6855,19.172
119.57,-16.59,2.55,-11.724,-6.4647,-10.182,-14.922,21.389,1.7509,8.2417,6.097,-3.3474,12.353,1.0585,1.081,1.1066,1.1364,1.1699,1.2085,1.2512,1.3002,1.3551,1.4181,1.4906,1.5741,1.6673,19.172
113.39,-14.261,5.3045,-11.806,-1.9133,-13.35,-9.2323,16.05,-0.36408,8.5381,4.4668,-3.8393,4.4255,1.0689,1.093,1.1216,1.1534,1.1903,1.2313,1.2782,1.3306,1.3892,1.4548,1.5281,1.6093,1.6914,17.943
115.71,-16.22,1.3277,-16.267,-3.5425,-18.193,-13.634,14.769,7.2754,8.1333,5.0669,-2.3879,7.9801,1.0853,1.1172,1.1533,1.1947,1.2432,1.2986,1.362,1.436,1.5216,1.6164,1.709,1.7811,1.8203,17.943
108.61,-10.543,0.95921,-12.296,-3.5033,-11.674,-11.157,17.509,-1.2088,7.4125,0.6864,3.5514,0.99221,1.0871,1.1129,1.1423,1.176,1.2125,1.254,1.2999,1.3524,1.4105,1.4736,1.5376,1.5962,1.6424,17.943
108.92,-12.006,3.0754,-12.047,-4.3452,-8.8703,-13.075,17.432,5.0379,11.674,3.3251,3.152,-4.27,1.0683,1.0902,1.1157,1.1444,1.1774,1.2143,1.2565,1.3031,1.3545,1.4097,1.4689,1.5305,1.5864,17.943
123.28,-16.283,1.8237,-13.715,-8.5238,-12.585,-9.2325,17.721,-2.216,7.7035,5.0501,-1.4212,9.4822,1.0935,1.1234,1.1588,1.1999,1.2456,1.2973,1.3543,1.4174,1.4882,1.5676,1.6553,1.7455,1.8204,17.943
118.61,-16.861,-0.33069,-16.376,-12.088,-13.477,-12.438,19.734,4.2893,7.7659,3.6909,2.2889,10.157,1.0659,1.0899,1.1161,1.147,1.182,1.2226,1.2682,1.3197,1.3772,1.441,1.5116,1.588,1.663,17.943
110.46,-9.6627,-0.68076,-9.6502,-8.2038,-4.9255,-6.364,11.654,-3.8577,13.651,5.8233,2.5907,-1.2924,1.0763,1.1005,1.1276,1.1578,1.1915,1.2287,1.2703,1.3163,1.366,1.4195,1.474,1.5266,1.5744,17.943
117.02,-15.016,0.9827,-11.685,-5.0213,-11.845,-13.703,17.318,1.529,9.1712,2.4115,0.56699,9.9966,1.0737,1.0996,1.1287,1.1623,1.1999,1.2429,1.2912,1.3459,1.4067,1.4733,1.5427,1.6122,1.6713,17.943
115.87,-16.139,2.766,-14.837,-5.6548,-9.0035,-18.098,15.254,6.0004,3.8537,5.8899,4.3838,-2.22,1.0757,1.1045,1.1386,1.1779,1.2235,1.2758,1.3365,1.4068,1.4885,1.5836,1.6897,1.7878,1.8516,17.943
112.84,-13.175,2.3493,-11.038,-9.5505,-3.2888,-12.926,10.151,0.010643,15.368,-1.0423,9.4254,3.0143,1.0678,1.0916,1.1188,1.1499,1.1847,1.224,1.2685,1.3186,1.3746,1.4368,1.5047,1.5773,1.6498,17.943
110.6,-13.835,2.1546,-9.5113,-5.4334,-9.9874,-9.3267,19.29,-3.0994,6.9622,0.27602,1.6188,5.4063,1.0629,1.0866,1.1126,1.1442,1.1791,1.2198,1.2661,1.319,1.3795,1.4488,1.5279,1.6158,1.7068,17.943
122.52,-16.313,-0.23008,-12.604,-8.2843,-13.936,-13.388,26.774,2.7758,10.042,-0.63144,0.70866,12.77,1.0645,1.0873,1.1118,1.1415,1.174,1.2116,1.2531,1.3,1.3513,1.4076,1.4678,1.529,1.585,17.943
111.41,-10.178,-2.5345,-10.029,-7.2666,-8.5089,-10.906,20.478,-0.044529,4.2748,0.20298,5.087,4.7294,1.0585,1.0799,1.1041,1.1318,1.1636,1.1996,1.2404,1.2857,1.3358,1.3902,1.4486,1.5087,1.5644,17.943
114.44,-12.462,2.7205,-11.153,-7.8488,-9.3665,-10.058,13.186,1.8874,8.6971,5.8886,2.8225,3.3419,1.0726,1.1001,1.1312,1.1665,1.2065,1.2512,1.3015,1.3576,1.4188,1.4847,1.5536,1.6227,1.6826,17.943
120.04,-16.844,1.9433,-13.7,-5.8419,-8.8928,-15.19,17.002,4.7491,6.638,3.7755,0.8966,12.826,1.062,1.0856,1.1134,1.1447,1.1806,1.2205,1.2659,1.317,1.3744,1.4393,1.5122,1.5927,1.6753,17.943
114.57,-13.782,3.1123,-9.036,-5.2795,-11.036,-12.488,18.833,-3.0929,4.7568,1.7145,-2.6524,6.3854,1.0705,1.0948,1.1223,1.1538,1.1893,1.2288,1.2731,1.3226,1.3774,1.4369,1.5007,1.5664,1.628,23.533
119.51,-15.823,-0.14765,-11.687,-3.6443,-11.077,-16.614,19.389,1.746,12.178,-1.9231,-2.1416,7.1321,1.062,1.0856,1.113,1.144,1.1794,1.2196,1.265,1.3162,1.3741,1.4398,1.5133,1.5945,1.6806,23.533
111.36,-10.884,-1.2465,-9.9753,-4.8696,-8.5228,-8.6299,12.545,-2.3536,13.769,-1.9863,2.9727,2.2666,1.0739,1.0973,1.1243,1.1547,1.1894,1.2286,1.2728,1.3219,1.3763,1.4355,1.4987,1.5621,1.6172,23.533
112.15,-11.69,3.3238,-10.514,-7.8141,-10.929,-12.853,11.56,1.0464,13.965,0.047431,2.4147,1.0948,1.0666,1.0877,1.1134,1.1425,1.1763,1.2148,1.2579,1.306,1.3588,1.4168,1.4787,1.541,1.5963,23.533
123.7,-16.591,0.57363,-10.979,-11.379,-9.4494,-14.707,21.389,-4.5837,12.168,-0.38856,-0.85049,6.6231,1.0976,1.1291,1.165,1.2049,1.2495,1.3004,1.3567,1.4211,1.4934,1.5743,1.6623,1.7464,1.8067,23.533
120.45,-16.317,-1.0664,-11.78,-16.331,-8.5298,-17.28,22.777,0.82388,12.972,0.73567,2.6354,7.95,1.059,1.0807,1.1048,1.1333,1.1658,1.2032,1.2459,1.2946,1.3505,1.415,1.4903,1.5795,1.6855,23.533
111.42,-10.479,0.41838,-7.3325,-8.016,-11.129,-11.242,9.2124,-1.4007,15.064,4.9241,2.6856,-6.1016,1.0705,1.0938,1.1214,1.1519,1.1867,1.225,1.2673,1.3137,1.3646,1.4198,1.4769,1.5319,1.5809,23.533
115.93,-15.084,3.478,-12.138,-6.5458,-13.923,-13.101,16.511,2.7984,11.831,1.4708,4.4126,8.9668,1.0811,1.111,1.145,1.1841,1.2283,1.2785,1.3361,1.4007,1.4729,1.552,1.6318,1.6993,1.7466,23.533
114.74,-15.048,2.8269,-13.466,-4.3387,-9.5906,-19.874,9.5164,6.5963,8.2044,-0.096764,3.0083,-1.6715,1.0772,1.1049,1.1392,1.1777,1.2234,1.2747,1.335,1.4046,1.4862,1.5821,1.6898,1.7895,1.8493,23.533
114.53,-13.075,1.9376,-9.6178,-8.5842,-10.172,-7.2953,11.313,-2.3702,15.762,2.6882,2.2098,2.4198,1.0721,1.096,1.1234,1.1545,1.1896,1.2291,1.2734,1.3222,1.3761,1.4349,1.497,1.5581,1.6126,23.533
111.57,-12.58,4.0309,-8.7261,-7.4169,-12.274,-9.0616,15.396,-3.8289,5.4793,3.3325,3.2901,3.1303,1.0779,1.1035,1.1346,1.169,1.2083,1.2518,1.3007,1.3555,1.4166,1.4852,1.5623,1.6484,1.7361,23.533
123.46,-16.75,1.6038,-13.29,-9.2712,-15.065,-9.8281,24.951,3.0653,8.2924,0.32702,0.38892,11.88,1.0709,1.0961,1.1264,1.1599,1.1977,1.2399,1.2866,1.3379,1.3938,1.454,1.5172,1.5795,1.6329,23.533
113.61,-10.682,-2.1367,-11.091,-6.1372,-7.5043,-8.3894,16.887,1.6787,7.4683,-1.1227,3.9733,3.6103,1.0651,1.0877,1.1135,1.1429,1.1759,1.2125,1.2532,1.2976,1.3459,1.3965,1.4474,1.4946,1.5355,23.533
112.74,-11.081,0.82983,-11.956,-10.857,-11.652,-10.347,11.946,-4.9962,11.07,5.9142,6.8709,5.2121,1.0697,1.0964,1.1267,1.1613,1.1995,1.2429,1.2913,1.3452,1.4054,1.4708,1.5374,1.6008,1.6553,23.533
118.78,-16.581,1.5462,-14.482,-7.5019,-11.433,-15.728,15.885,2.7137,5.0484,5.2929,1.1588,12.191,1.0688,1.094,1.1245,1.1589,1.1983,1.243,1.2934,1.3504,1.4145,1.4867,1.5672,1.6528,1.7315,23.533
113.86,-12.957,5.6974,-10.475,-3.8234,-13.139,-8.0988,13.399,-1.4872,2.9255,4.7379,-1.5795,5.1977,1.0711,1.0968,1.1253,1.1589,1.1963,1.2394,1.2881,1.3426,1.4028,1.4694,1.5405,1.6139,1.6821,18.295
119.17,-15.928,1.8458,-16.303,-3.743,-16.448,-12.655,15.517,5.1159,9.3062,3.0098,-6.7159,9.9983,1.0882,1.119,1.1556,1.1962,1.2435,1.298,1.3607,1.4333,1.5145,1.6016,1.6899,1.7672,1.8154,18.295
109.83,-9.9011,0.4056,-8.3486,-3.8621,-10.408,-13.786,17.107,2.273,8.9283,4.175,2.26,-3.7428,1.0863,1.1134,1.1426,1.1765,1.2139,1.2545,1.2982,1.3439,1.3919,1.4415,1.4919,1.5392,1.5781,18.295
112.32,-11.852,4.4294,-11.415,-7.9679,-12.614,-15.384,11.44,-0.57846,8.105,5.0718,4.7315,-5.2032,1.0613,1.0813,1.1048,1.1309,1.1616,1.1956,1.2346,1.2775,1.3254,1.3774,1.4328,1.4898,1.5428,18.295
122.62,-15.813,0.75707,-13.525,-7.1473,-11.768,-12.463,17.946,-1.6016,9.1211,2.0305,-3.911,9.1211,1.086,1.1145,1.1474,1.1859,1.2305,1.2821,1.3413,1.4101,1.4896,1.578,1.6705,1.7542,1.8066,18.295
120.22,-16.325,-1.5196,-15.828,-12.63,-12.23,-16.001,17.889,3.5014,8.548,3.5173,-0.031294,9.7921,1.0728,1.097,1.1255,1.1566,1.1922,1.2316,1.2756,1.3246,1.3804,1.4431,1.5148,1.5953,1.6792,18.295
111.16,-10.22,1.8896,-7.7782,-7.8466,-8.896,-8.6668,9.4913,-0.37578,12.861,3.5175,4.8697,-3.3744,1.0843,1.1105,1.1409,1.1741,1.2113,1.2521,1.2976,1.3475,1.4011,1.4564,1.5121,1.5663,1.6143,18.295
117.4,-14.257,1.9829,-9.7789,-5.2754,-12.545,-14.736,18.261,0.26534,10.316,4.1696,2.8146,6.3561,1.0734,1.0971,1.127,1.1603,1.1988,1.2425,1.292,1.3479,1.4104,1.48,1.554,1.6279,1.6922,18.295
114.04,-14.081,2.4225,-11.345,-3.3604,-8.4707,-19.098,11.124,3.4711,5.4766,0.28271,8.0667,-0.89037,1.0774,1.1054,1.1375,1.174,1.2162,1.2643,1.3188,1.3812,1.452,1.5323,1.6213,1.7072,1.7684,18.295
111.65,-10.068,2.1848,-11.405,-7.4043,-6.4073,-7.9229,5.3714,2.3753,10.963,1.5947,9.9707,-3.7486,1.0759,1.1023,1.1307,1.1629,1.1975,1.236,1.2785,1.3252,1.3757,1.4296,1.4832,1.5316,1.5702,18.295
110.27,-12.493,4.4231,-8.9558,-6.5101,-9.8899,-10.214,14.165,-5.1045,8.9564,2.081,4.3195,1.129,1.0796,1.1053,1.1325,1.1654,1.2016,1.2445,1.2921,1.3467,1.409,1.4798,1.5607,1.6505,1.7428,18.295
123.67,-16.827,-0.6915,-12.805,-12.179,-12.819,-15.56,22.694,1.1645,13.506,-2.123,-0.0072689,10.315,1.0782,1.1038,1.1319,1.1629,1.1974,1.2356,1.2781,1.3254,1.3779,1.437,1.5029,1.5739,1.6456,18.295
111.7,-11.748,-3.227,-10.875,-9.2094,-6.1852,-10.618,23.969,1.8099,11.748,-1.0372,4.4243,1.7691,1.0738,1.0962,1.1222,1.1501,1.1818,1.2167,1.2554,1.2974,1.3427,1.391,1.4411,1.4886,1.5274,18.295
112.74,-11.262,0.021025,-11.074,-9.1285,-8.8098,-11.005,11.315,-1.554,11.101,7.7498,6.2804,1.3689,1.0715,1.0962,1.1238,1.1556,1.191,1.2308,1.2761,1.3266,1.3821,1.4431,1.5074,1.5741,1.6365,18.295
117.88,-15.671,2.676,-12.677,-4.6397,-10.111,-16.458,15.796,3.9488,6.2026,3.9461,-0.87638,9.769,1.0693,1.0967,1.1274,1.1633,1.204,1.2501,1.302,1.3606,1.4262,1.4997,1.5802,1.6628,1.7355,18.295
113,-13.476,3.2945,-9.9867,-2.2913,-11.89,-8.0257,16.423,-1.2552,4.0783,3.1782,-0.93399,4.7192,1.0722,1.0972,1.1259,1.1591,1.1974,1.241,1.2907,1.3469,1.4101,1.4801,1.5548,1.6298,1.6989,17.945
120.98,-16.162,-0.68845,-16.646,-4.1846,-15.953,-12.754,17.889,4.235,8.59,1.9033,-3.9375,9.2635,1.0843,1.115,1.1492,1.188,1.2327,1.2826,1.3379,1.4004,1.4698,1.5442,1.6201,1.6924,1.7457,17.945
109.18,-10.066,-1.269,-6.1508,-5.4725,-12.248,-9.6383,14.885,-0.58954,4.9927,-2.5006,1.9359,0.48131,1.0852,1.1114,1.1419,1.1763,1.2141,1.2561,1.3018,1.3511,1.4023,1.4544,1.5044,1.5471,1.5808,17.945
113.44,-12.733,2.3866,-11.078,-7.202,-10.071,-11.83,10.908,3.2176,10.452,3.4535,1.7959,-0.18754,1.0629,1.0837,1.1072,1.1333,1.1634,1.1969,1.2348,1.2763,1.3221,1.3712,1.423,1.4753,1.5221,17.945
122.27,-15.651,1.7351,-13.356,-6.6666,-10.105,-12.328,18.144,-1.3187,7.3669,2.3997,-0.90562,9.8859,1.0781,1.109,1.1434,1.1839,1.2295,1.2828,1.3431,1.4123,1.4901,1.5766,1.6684,1.7504,1.8061,17.945
121.36,-15.723,0.60111,-15.308,-10.538,-10.678,-15.03,18.181,1.0493,7.7331,3.8501,1.2207,8.3863,1.065,1.0882,1.1162,1.1473,1.1833,1.2232,1.2685,1.3193,1.3768,1.4421,1.5164,1.5998,1.6856,17.945
112.11,-11.032,1.1486,-7.9102,-7.6443,-7.2156,-9.2267,15.892,-4.938,9.1117,2.5778,4.575,-3.0335,1.0714,1.0938,1.12,1.1496,1.1832,1.2204,1.2627,1.3101,1.3629,1.4215,1.4853,1.5525,1.6169,17.945
116.71,-15.21,3.6166,-13.273,-3.9614,-14.75,-11.471,16.017,1.8163,11.974,2.8137,3.2127,11.976,1.0829,1.1137,1.1487,1.1891,1.2356,1.2886,1.3489,1.4181,1.4955,1.5818,1.6697,1.7425,1.7905,17.945
112.22,-14.568,1.7962,-12.276,-3.0769,-11.16,-12.227,10.242,7.0936,7.563,-0.41168,5.2531,2.3843,1.0796,1.1067,1.1384,1.1747,1.2157,1.2621,1.3143,1.373,1.4394,1.5135,1.5913,1.6627,1.713,17.945
111.6,-12.025,-1.8524,-8.3253,-8.2543,-8.9975,-2.9905,9.481,-1.9305,13.453,6.1625,5.625,-6.1129,1.0685,1.0929,1.1189,1.1489,1.182,1.2184,1.2586,1.3017,1.3476,1.3943,1.4388,1.4797,1.5146,17.945
109.55,-12.306,3.335,-9.755,-6.9712,-10.954,-8.7204,12.832,-5.2148,6.8358,2.3445,5.8157,-1.9051,1.0917,1.1188,1.1516,1.1867,1.2271,1.2707,1.3203,1.3758,1.4373,1.5067,1.5831,1.6641,1.7393,17.945
123.66,-17.486,0.15457,-13.762,-10.416,-15.722,-13.762,22.027,2.9138,11.447,1.7023,-0.86268,12.184,1.0674,1.0909,1.1208,1.1536,1.1921,1.2348,1.2832,1.3374,1.3975,1.4646,1.5383,1.6176,1.6944,17.945
113.28,-12.699,-1.2749,-12.373,-6.3748,-7.7149,-10.304,22.336,3.2279,7.5943,0.089334,2.1049,1.7626,1.0831,1.1097,1.1391,1.1711,1.2066,1.2455,1.2882,1.3343,1.3821,1.4309,1.48,1.5266,1.567,17.945
110.84,-11.247,2.3554,-8.9903,-8.1775,-11.248,-13.41,10.629,-3.8971,15.873,7.825,1.6131,-5.2471,1.0817,1.1106,1.1435,1.1809,1.2228,1.2703,1.3232,1.3822,1.4481,1.5204,1.5928,1.6592,1.7119,17.945
116.43,-16.064,4.2093,-10.555,-4.9333,-13.716,-17.142,16.525,4.9411,9.0892,4.3122,0.95415,8.1348,1.0702,1.0988,1.1305,1.1684,1.2103,1.259,1.3132,1.3748,1.4448,1.5238,1.61,1.6979,1.7712,17.945
112.42,-13.007,2.9256,-10.873,-2.3201,-9.8232,-8.1942,13.995,-2.9358,7.2059,3.5152,-2.1544,4.6869,1.0745,1.1011,1.1319,1.1659,1.2046,1.2479,1.2963,1.3508,1.4118,1.48,1.5551,1.6333,1.707,19.947
